anno,dt_ince,comune,sup_tot_ha,geom
2018,2018-07-20,2018/CA/6278,2.8688,POINT(8.947366662812637 39.5098489554706)
2018,2018-07-20,2018/CA/6279,0.8810,POINT(8.926306432486674 39.38096863964015)
2018,2018-07-20,2018/CA/6282,2.1809,POINT(8.812683048056735 39.55346046626251)
2018,2018-07-20,2018/CA/6283,27.7864,POINT(9.004376013599384 39.479602832392835)
2018,2018-07-20,2018/CA/6285,0.7447,POINT(9.166506160926536 39.3640152473062)
2018,2018-07-20,2018/CA/6286,0.3601,POINT(9.162508805661664 39.360767702347125)
2018,2018-07-20,2018/CA/6287,1.4752,POINT(8.984664364445859 39.22824407330299)
2018,2018-07-20,2018/CA/6288,1.7625,POINT(8.974304565213316 39.253611356523834)
2018,2018-07-21,2018/CA/6302,0.6365,POINT(9.021734071029083 39.052367505713654)
2018,2018-07-21,2018/CA/6306,0.1375,POINT(8.954071750169698 39.38289786380556)
2018,2018-07-21,2018/CA/6307,2.2010,POINT(8.985517350601155 39.172992635018495)
2018,2018-07-21,2018/CA/6309,3.0144,POINT(9.557595180644151 39.358317887765075)
2018,2018-07-23,2018/CA/6315,1.0724,POINT(8.935429160866395 39.40405802309604)
2018,2018-07-23,2018/CA/6320,1.2209,POINT(8.964738973880285 39.624629167740515)
2018,2018-07-23,2018/CA/6317,1.9827,POINT(9.213532101053637 39.30630905907973)
2018,2018-07-23,2018/CA/6319,14.7211,POINT(9.004174255250907 39.379725510220425)
2018,2018-07-23,2018/CA/6323,1.8022,POINT(8.95086626004892 39.3357037396721)
2018,2018-07-23,2018/CA/6324,0.4017,POINT(9.190401035469517 39.39105474314296)
2018,2018-07-23,2018/CA/6325,0.1366,POINT(8.985874156834084 39.47921280766285)
2018,2018-07-23,2018/CA/6326,1.1556,POINT(8.956364430166557 39.32848306968763)
2018,2018-07-24,2018/CA/6336,1.6420,POINT(9.168761231137061 39.308197642418165)
2018,2018-07-24,2018/CA/6337,1.2141,POINT(8.985283971371812 39.229171751331585)
2018,2018-07-24,2018/CA/6338,1.2839,POINT(9.058303884686767 39.263439182237214)
2018,2018-07-24,2018/CA/6340,0.3964,POINT(9.075029020924434 39.29356166583819)
2018,2018-07-24,2018/CA/6341,7.9246,POINT(8.810145566521125 39.48242085757344)
2018,2018-07-25,2018/CA/6351,0.2267,POINT(9.00996943623126 39.453761519993726)
2018,2018-07-25,2018/CA/6352,1.8986,POINT(9.211908922510357 39.25020868694377)
2018,2018-07-25,2018/CA/6355,6.1940,POINT(9.009177467630046 39.1538470757543)
2018,2018-07-25,2018/CA/6359,0.1836,POINT(9.038616627860387 39.35872930084739)
2018,2018-07-27,2018/CA/6378,0.5667,POINT(8.748662398492092 39.46190838636412)
2018,2018-07-28,2018/CA/6386,4.7710,POINT(8.84489575614752 39.43825962394502)
2018,2018-07-28,2018/CA/6387,4.1637,POINT(8.882571383812152 39.52036389306408)
2018,2018-07-28,2018/CA/6388,4.7668,POINT(9.023959555373668 39.28437394115358)
2018,2018-08-11,2018/CA/6532,2.8801,POINT(8.918494797083017 39.546492438699545)
2018,2018-07-28,2018/CA/6389,0.5323,POINT(9.027569052387411 39.45586437169073)
2018,2018-07-28,2018/CA/6392,0.6896,POINT(9.07083043582924 39.34176732292492)
2018,2018-07-28,2018/CA/6393,0.1317,POINT(8.963869328505513 39.3807051996734)
2018,2018-07-29,2018/CA/6419,1.2018,POINT(9.080001071574653 39.288983399568345)
2018,2018-07-30,2018/CA/6425,4.8771,POINT(8.767731787122049 39.547039166284065)
2018,2018-07-28,2018/CA/6394,2.9884,POINT(8.951295514111782 39.64486861944376)
2018,2018-07-28,2018/CA/6397,2.2061,POINT(8.96143901618347 39.610949666777316)
2018,2018-07-30,2018/CA/6430,0.5267,POINT(8.958276637983825 39.4261477581668)
2018,2018-07-29,2018/CA/6405,6.2887,POINT(9.097408712018341 39.52668876789594)
2018,2018-08-01,2018/CA/6451,4.5130,POINT(8.853301082629288 39.534738514790185)
2018,2018-08-11,2018/CA/6537,0.2641,POINT(8.99596905934313 39.46460927517017)
2018,2018-07-29,2018/CA/6406,4.9813,POINT(9.156836420505885 39.31882775707676)
2018,2018-07-29,2018/CA/6407,0.7658,POINT(8.931887160322932 39.391811939442704)
2018,2018-07-29,2018/CA/6409,8.0206,POINT(8.938700746689605 39.49354421154679)
2018,2018-07-29,2018/CA/6417,3.7416,POINT(9.030097711695726 39.41008242866051)
2018,2018-07-29,2018/CA/6418,1.6842,POINT(8.882814938822458 39.46572785512856)
2018,2018-08-02,2018/CA/6466,3.3698,POINT(8.949801301759786 39.49196232196093)
2018,2018-07-30,2018/CA/6429,7.6278,POINT(9.072215203373997 39.68532792859187)
2018,2018-07-30,2018/CA/6432,1.5020,POINT(9.068651276559432 39.34177891415415)
2018,2018-07-30,2018/CA/6433,0.8775,POINT(8.933350157423131 39.31981025526262)
2018,2018-07-30,2018/CA/6436,0.5180,POINT(9.07633054649254 39.426000005829856)
2018,2018-07-31,2018/CA/6446,4.6987,POINT(8.964132450019287 39.63048461484326)
2018,2018-07-31,2018/CA/6447,0.2448,POINT(8.966299740119664 39.40772858957327)
2018,2018-07-31,2018/CA/6448,2.7919,POINT(8.94889416179344 39.50476525768786)
2018,2018-08-01,2018/CA/6450,3.5232,POINT(8.93508700432963 39.45500845185581)
2018,2018-08-01,2018/CA/6456,0.6728,POINT(8.98231083217435 39.64823798770487)
2018,2018-08-01,2018/CA/6457,62.7013,POINT(8.990579235916035 39.60322481426576)
2018,2018-07-31,2018/CA/6471,0.8597,POINT(8.999808587445344 39.62481197644835)
2018,2018-08-11,2018/CA/6536,0.6863,POINT(9.126545111140862 39.39693705176437)
2018,2018-08-01,2018/CA/6458,6.9337,POINT(8.964030694864034 39.63238385131446)
2018,2018-08-01,2018/CA/6461,0.9141,POINT(8.931412419974542 39.45531152619796)
2018,2018-08-02,2018/CA/6465,0.4404,POINT(8.95443105877559 39.39500188786551)
2018,2018-08-02,2018/CA/6475,1.7232,POINT(9.08322173718703 39.3039000959259)
2018,2018-08-03,2018/CA/6482,0.2910,POINT(9.037605437231496 39.44538936820085)
2018,2018-09-12,2018/IG/0560,0.2379,POINT(8.692824569845916 39.160819900949534)
2018,2018-08-03,2018/CA/6485,0.4152,POINT(9.009005404633765 39.45548837114412)
2018,2018-08-03,2018/CA/6488,1.0180,POINT(8.98962807347457 39.370838422314606)
2018,2018-01-25,2018/NU/0671,1.5637,POINT(8.893050889393688 40.305981765646095)
2018,2018-08-03,2018/CA/6486,247.4629,POINT(9.065870011773763 39.647979395541924)
2018,2018-08-06,2018/CA/6510,1.3247,POINT(8.948534330586968 39.51910394950999)
2018,2018-08-09,2018/CA/6520,18.1548,POINT(9.076572785926315 39.65685293557984)
2018,2018-08-09,2018/CA/6523,3.1201,POINT(9.054273648604646 39.69539691817485)
2018,2018-08-10,2018/CA/6529,0.3449,POINT(8.83047291688492 39.61158181642883)
2018,2018-08-03,2018/CA/6489,21.0632,POINT(8.826733474420887 39.57481609013586)
2018,2018-08-03,2018/CA/6491,0.1100,POINT(8.945477030000445 39.51133590027203)
2018,2018-08-03,2018/CA/6494,0.4008,POINT(9.58491282389021 39.528964247722016)
2018,2018-08-05,2018/CA/6500,9.0168,POINT(8.953036478781577 39.50463320592861)
2018,2018-08-05,2018/CA/6501,0.9014,POINT(8.867339965402392 39.492511991434895)
2018,2018-08-06,2018/CA/6504,1.7464,POINT(8.896189018574775 39.48960755559376)
2018,2018-08-11,2018/CA/6539,4.2294,POINT(8.956758382778604 39.64131943709344)
2018,2018-08-13,2018/CA/6552,0.9611,POINT(9.235553899725321 39.3155350509484)
2018,2018-08-12,2018/CA/6547,3.6834,POINT(8.788946069283362 39.48912063516697)
2018,2018-08-27,2018/CA/6598,0.5611,POINT(8.965944838343301 38.99587929405038)
2018,2018-08-27,2018/CA/6604,0.6762,POINT(9.10687477074947 39.26507407279903)
2018,2018-08-13,2018/CA/6553,2.2578,POINT(8.992856762255414 39.463259337305686)
2018,2018-08-13,2018/CA/6558,28.9328,POINT(8.677671934334827 39.55878462730599)
2018,2018-08-14,2018/CA/6559,0.9255,POINT(8.940028572761284 39.44955085407703)
2018,2018-08-14,2018/CA/6561,2.3727,POINT(8.93617309957372 39.60454006188776)
2018,2018-08-14,2018/CA/6562,0.1228,POINT(8.916153566651978 39.54702769127627)
2018,2018-08-14,2018/CA/6565,1.0478,POINT(9.194034687790525 39.2778602008798)
2018,2018-08-28,2018/CA/6612,0.2032,POINT(9.387647357863754 39.1980335746115)
2018,2018-08-17,2018/CA/6575,1.4404,POINT(9.15796189019025 39.33881602398835)
2018,2018-08-17,2018/CA/6576,1.3573,POINT(9.120073885872893 39.27696136063296)
2018,2018-08-21,2018/CA/6583,5.3341,POINT(8.869396432568369 39.41628713213565)
2018,2018-08-25,2018/CA/6589,2.7111,POINT(8.87488341614036 39.40998527798747)
2018,2018-10-02,2018/CA/6730,2.6402,POINT(8.938119366130856 39.22623828478049)
2018,2018-08-26,2018/CA/6591,3.0324,POINT(8.985861228848178 39.0585446614856)
2018,2018-08-26,2018/CA/6593,0.6822,POINT(9.132216018582907 39.271752976086944)
2018,2018-08-26,2018/CA/6594,1.7927,POINT(9.18219134385326 39.26638711934345)
2018,2018-07-25,2018/CA/6733,1.3269,POINT(9.384103704244582 39.65687225884256)
2018,2018-08-29,2018/CA/6618,0.6582,POINT(8.98512822860929 38.98395327284965)
2018,2018-08-29,2018/CA/6622,0.4256,POINT(8.804556000051024 39.5514392947959)
2018,2018-08-30,2018/CA/6628,0.2774,POINT(8.918561172358082 39.544625461656544)
2018,2018-08-31,2018/CA/6634,0.8125,POINT(8.864153591487801 39.34948202935017)
2018,2018-08-31,2018/CA/6635,0.8658,POINT(9.114106299121296 39.40356089253255)
2018,2018-09-01,2018/CA/6640,5.9772,POINT(8.920061484246562 39.343675942389)
2018,2018-09-01,2018/CA/6642,0.8441,POINT(8.990447541689846 39.17816100313171)
2018,2018-09-02,2018/CA/6644,0.3049,POINT(9.004324592479549 39.27024384979232)
2018,2018-09-02,2018/CA/6647,0.5064,POINT(9.064435288271673 39.554285621648376)
2018,2018-09-01,2018/SS/1239,0.1085,POINT(8.760680966664069 40.89647119680701)
2018,2018-09-05,2018/CA/6662,1.0111,POINT(8.985077788044585 39.49350468324899)
2018,2018-09-05,2018/CA/6665,0.1143,POINT(9.112154998295281 39.30617323349442)
2018,2018-09-08,2018/CA/6670,0.8496,POINT(8.832490757164349 39.45317527384052)
2018,2018-09-09,2018/CA/6676,0.5699,POINT(8.98158274527747 39.3804424089884)
2018,2018-09-12,2018/CA/6683,2.1932,POINT(8.891359481327388 39.42708056367918)
2018,2018-09-14,2018/CA/6685,0.2768,POINT(8.800405411003789 39.54554006627978)
2018,2018-09-15,2018/CA/6687,0.5921,POINT(9.177558618449602 39.257968313424136)
2018,2018-09-17,2018/CA/6691,0.4197,POINT(9.165483182096471 39.22566876969089)
2018,2018-09-20,2018/CA/6696,1.5412,POINT(8.808755543307768 39.57284431286002)
2018,2018-09-23,2018/CA/6702,2.9361,POINT(8.871919252597388 39.40616707066228)
2018,2018-09-24,2018/CA/6704,3.0956,POINT(8.870649236393227 39.537669361905095)
2018,2018-06-27,2018/IG/0503,1.3077,POINT(8.789634314390039 39.28274513798031)
2018,2018-09-27,2018/CA/6712,1.0901,POINT(9.443114549095586 39.157568067332676)
2018,2018-09-27,2018/CA/6713,5.7595,POINT(9.031036356778344 39.435195700235376)
2018,2018-09-28,2018/CA/6715,5.4973,POINT(8.970220566614447 39.65829340677987)
2018,2018-09-29,2018/CA/6718,2.3210,POINT(8.829017379907585 39.423748821617)
2018,2018-09-29,2018/CA/6721,18.9779,POINT(8.728769635324534 39.56194846229062)
2018,2018-09-30,2018/CA/6723,0.5499,POINT(8.940004381442849 39.3683821040537)
2018,2018-09-30,2018/CA/6725,0.3249,POINT(8.991444110027718 39.26430826306106)
2018,2018-10-01,2018/CA/6729,0.1890,POINT(8.799936583368595 39.56376471621312)
2018,2018-01-02,2018/IG/0495,1.1541,POINT(8.43831895568653 39.133162542356175)
2018,2018-06-21,2018/IG/0500,2.1687,POINT(8.85150332051821 39.293035000800636)
2018,2018-09-11,2018/SS/1249,8.7254,POINT(8.547112906683614 40.790273272150785)
2018,2018-01-07,2018/IG/0496,2.3870,POINT(8.714431768133528 39.17192024124648)
2018,2018-06-26,2018/IG/0501,0.1994,POINT(8.494360126288061 39.10801784956372)
2018,2018-06-27,2018/IG/0504,4.4228,POINT(8.72843982984535 39.15114608302777)
2018,2018-06-27,2018/IG/0505,4.1137,POINT(8.506720097619963 39.178745439878575)
2018,2018-06-28,2018/IG/0506,0.3243,POINT(8.665781266306082 39.16640287669076)
2018,2018-06-30,2018/IG/0508,21.0486,POINT(8.658277234074468 39.086310635069516)
2018,2018-07-01,2018/IG/0509,0.2272,POINT(8.633902386249412 38.99344631765237)
2018,2018-07-07,2018/IG/0511,9.0631,POINT(8.833721622438336 39.29160699528693)
2018,2018-07-09,2018/IG/0514,0.4279,POINT(8.521845874101869 39.298146218908535)
2018,2018-07-17,2018/IG/0521,0.9481,POINT(8.647894559402875 39.15603242650628)
2018,2018-07-16,2018/IG/0519,1.6334,POINT(8.618915205737942 39.321119820638444)
2018,2018-07-26,2018/IG/0533,7.2896,POINT(8.846811803273079 39.29853771903168)
2018,2018-07-26,2018/IG/0534,0.5262,POINT(8.587568001949716 39.29317608508567)
2018,2018-07-17,2018/IG/0522,3.7757,POINT(8.686122272207053 39.1414471561979)
2018,2018-08-01,2018/IG/0552,0.1292,POINT(8.554345612628007 39.262832670808336)
2018,2018-07-21,2018/IG/0527,0.9833,POINT(8.645257397084263 39.31385687626015)
2018,2018-07-23,2018/IG/0529,1.0449,POINT(8.679489824859104 39.09116936939348)
2018,2018-07-26,2018/IG/0532,0.4398,POINT(8.594573935688045 39.30827655308173)
2018,2018-07-27,2018/IG/0535,0.2003,POINT(8.503097779135786 39.19786292040391)
2018,2018-07-28,2018/IG/0536,0.4181,POINT(8.681447630768393 39.29252716713615)
2018,2018-07-28,2018/IG/0537,0.2158,POINT(8.807336273067754 39.31119267375218)
2018,2018-08-22,2018/IG/0558,0.2775,POINT(8.63568652181476 39.16836104701625)
2018,2018-07-30,2018/IG/0541,2.2068,POINT(8.509057335363012 39.2115342573323)
2018,2018-09-11,2018/SS/1250,16.0495,POINT(8.286477094144718 40.77562923001042)
2018,2018-07-30,2018/IG/0543,5.7975,POINT(8.559509732732781 39.276062236780604)
2018,2018-09-26,2018/SS/1258,18.6342,POINT(8.357438246229677 40.786739410945586)
2018,2018-08-03,2018/IG/0554,0.3669,POINT(8.580148497768539 39.17004382971667)
2018,2018-08-04,2018/IG/0555,0.7693,POINT(8.724614254349682 39.09965790759005)
2018,2018-08-09,2018/IG/0556,0.1592,POINT(8.491680462160831 39.11426600689979)
2018,2018-08-24,2018/IG/0559,9.5117,POINT(8.506075148962285 39.17676680790514)
2018,2018-09-22,2018/IG/0561,1.8111,POINT(8.729170777572024 39.304175793692636)
2018,2018-01-03,2018/LA/0406,1.0291,POINT(9.622455670625218 40.00371660822765)
2018,2018-06-29,2018/LA/0409,0.8808,POINT(9.627763767754166 39.987927091814086)
2018,2018-07-05,2018/LA/0410,0.3536,POINT(9.681169009890569 39.97142272421996)
2018,2018-07-24,2018/NU/0692,0.5807,POINT(9.334149307871591 40.45180380454469)
2018,2018-07-06,2018/LA/0411,8.4396,POINT(9.655350064470552 39.780306619033425)
2018,2018-07-23,2018/LA/0416,0.2190,POINT(9.48010075928384 39.85757353033841)
2018,2018-07-23,2018/LA/0417,1.8975,POINT(9.436872484629369 39.66748108705371)
2018,2018-07-24,2018/LA/0418,12.9700,POINT(9.648168400027727 39.80458262364568)
2018,2018-01-03,2018/NU/0670,1.3989,POINT(9.597564154434199 40.36942753828887)
2018,2018-04-14,2018/NU/0672,1.4692,POINT(9.160454966958913 39.933281466437016)
2018,2018-07-01,2018/NU/0675,0.5865,POINT(9.679944724445303 40.624312555702545)
2018,2018-07-10,2018/NU/0681,1.2955,POINT(9.012415022528739 39.78035306949134)
2018,2018-07-21,2018/OR/1186,4.0218,POINT(8.641748217321748 39.703196147949896)
2018,2018-07-14,2018/NU/0682,0.9057,POINT(9.594951450317021 40.389548021172445)
2018,2018-07-19,2018/NU/0686,0.7338,POINT(9.03278485167254 39.99016892529187)
2018,2018-07-23,2018/NU/0691,0.1885,POINT(9.142335652713879 40.22130846838175)
2018,2018-07-25,2018/OR/1190,3.8544,POINT(8.874839464580134 39.82621260649097)
2018,2018-07-25,2018/NU/0694,0.2509,POINT(9.680788807614059 40.633220342517596)
2018,2018-07-27,2018/NU/0696,0.1269,POINT(9.076072058193612 40.331356335486376)
2018,2018-08-03,2018/NU/0702,0.3580,POINT(8.913222200140115 40.23655799288713)
2018,2018-08-24,2018/NU/0708,1.7184,POINT(9.470087735405803 40.342241147710496)
2018,2018-07-26,2018/OR/1194,0.8547,POINT(8.99440424072751 39.97379705666101)
2018,2018-07-27,2018/OR/1196,0.1469,POINT(8.559505610723292 39.910274449555985)
2018,2018-08-25,2018/NU/0709,1.5327,POINT(9.658398054764747 40.63447046454115)
2018,2018-09-26,2018/SS/1259,3.4510,POINT(8.175664564203963 40.736306093517506)
2018,2018-08-26,2018/NU/0710,3.1332,POINT(9.220913843588566 40.31749461899783)
2018,2018-07-28,2018/OR/1200,30.2857,POINT(8.62166951016872 39.698643965686536)
2018,2018-09-01,2018/NU/0711,7.4495,POINT(9.661934931431302 40.536207130389265)
2018,2018-09-26,2018/OR/1297,0.4288,POINT(8.73772864763628 40.058288466943786)
2018,2018-01-07,2018/SS/1160,2.0111,POINT(8.69418951989201 40.879129526928644)
2018,2018-09-08,2018/NU/0714,6.3546,POINT(8.908710279874992 40.27897148970881)
2018,2018-06-23,2018/OR/1146,0.3059,POINT(8.74283850892525 39.961774989738274)
2018,2018-06-28,2018/OR/1148,2.4554,POINT(8.743643235943606 39.96333942039678)
2018,2018-07-11,2018/OR/1161,1.5942,POINT(8.605002169104841 40.02647860464618)
2018,2018-07-15,2018/OR/1172,2.8322,POINT(8.792166214985361 39.998051642024286)
2018,2018-07-15,2018/OR/1173,1.4133,POINT(8.73869849913827 39.96563687819769)
2018,2018-07-19,2018/OR/1177,41.5320,POINT(8.729248422489254 39.91941066927729)
2018,2018-08-02,2018/SS/1206,2.1037,POINT(8.219779011270688 40.746252678444)
2018,2018-07-31,2018/OR/1207,102.2032,POINT(8.868917948646654 39.82188125826452)
2018,2018-08-01,2018/OR/1211,0.1202,POINT(8.649225635440214 39.95061289538351)
2018,2018-08-03,2018/OR/1214,0.7671,POINT(8.748143155167972 40.09140527891597)
2018,2018-08-26,2018/OR/1239,0.9442,POINT(8.568121738887077 39.87521999043303)
2018,2018-08-28,2018/OR/1246,0.4297,POINT(8.555108600084756 39.878232669000745)
2018,2018-09-05,2018/OR/1260,15.1074,POINT(8.634962798291449 39.86872748696623)
2018,2018-04-07,2018/SS/1161,12.1068,POINT(9.37840901149215 40.586972354492886)
2018,2018-06-11,2018/SS/1162,3.6061,POINT(8.368511798578204 40.63331772977024)
2018,2018-06-26,2018/SS/1164,0.2825,POINT(8.325434689253647 40.56749235550555)
2018,2018-07-12,2018/SS/1171,1.8162,POINT(8.722461157725178 40.85431021812382)
2018,2018-07-12,2018/SS/1172,27.9836,POINT(9.004032075687947 40.63335947924627)
2018,2018-07-13,2018/SS/1174,0.1955,POINT(8.74317950529824 40.79736869531504)
2018,2018-07-14,2018/SS/1177,13.4478,POINT(8.325914071386661 40.82658767756907)
2018,2018-07-16,2018/SS/1179,28.6318,POINT(8.196289298638922 40.76861694141926)
2018,2018-08-04,2018/SS/1211,0.9163,POINT(8.574496080145563 40.808298873108285)
2018,2018-08-07,2018/SS/1213,0.3663,POINT(8.88313180716389 40.78880790189805)
2018,2018-08-10,2018/SS/1214,13.6681,POINT(8.252210806704884 40.79287820208241)
2018,2018-07-18,2018/SS/1183,3.8505,POINT(8.193618976379366 40.7647047721181)
2018,2018-07-21,2018/SS/1185,0.9299,POINT(9.014462988194715 40.345234495581856)
2018,2018-07-25,2018/SS/1189,4.6090,POINT(8.955489147915156 40.615000712552316)
2018,2018-08-01,2018/SS/1204,0.2444,POINT(8.22326533529351 40.66912372958582)
2018,2018-08-13,2018/SS/1217,0.6575,POINT(8.57242691287383 40.80778592360568)
2018,2018-08-15,2018/SS/1218,0.3602,POINT(8.625569709619064 40.84310606901807)
2018,2018-08-15,2018/SS/1219,0.2668,POINT(8.522764740313885 40.71324281866451)
2018,2018-08-17,2018/SS/1220,11.8682,POINT(8.228978129592255 40.9027073536226)
2018,2018-08-18,2018/SS/1223,1.0534,POINT(8.275255760149994 40.808538903065546)
2018,2018-08-22,2018/SS/1226,1.8607,POINT(8.467896337515974 40.75453137084325)
2018,2018-08-26,2018/SS/1227,0.9313,POINT(8.537024865451222 40.80473144966695)
2018,2018-08-26,2018/SS/1228,8.3832,POINT(8.472762528465019 40.75419226459845)
2018,2018-08-26,2018/SS/1230,0.5823,POINT(8.471572923517375 40.748701004021946)
2018,2018-09-01,2018/SS/1236,8.5318,POINT(8.339917439944168 40.7530400015361)
2018,2018-09-01,2018/SS/1237,0.6483,POINT(8.575098675546672 40.80912605591952)
2018,2018-10-23,2018/SS/1264,2.7101,POINT(8.430121643240541 40.62391617813747)
2018,2018-06-17,2018/TE/0365,0.1090,POINT(9.174430532717865 41.225378006961336)
2018,2018-05-26,2018/TE/0375,0.3479,POINT(8.881478918876022 40.95479221491866)
2018,2018-07-18,2018/TE/0378,1.1135,POINT(9.220731891751294 41.23740174284656)
2018,2018-07-20,2018/TE/0379,5.9957,POINT(9.498031331806283 40.8558770401068)
2018,2018-07-24,2018/TE/0385,0.2743,POINT(9.426678693240325 41.217889555853986)
2018,2018-07-28,2018/TE/0386,0.3665,POINT(9.204106928784746 41.24184843777684)
2018,2018-07-28,2018/TE/0388,0.4936,POINT(9.207969780727874 41.193409476063785)
2018,2018-07-28,2018/TE/0392,0.2740,POINT(8.945475109683507 40.794280611284336)
2018,2018-08-01,2018/TE/0393,0.7546,POINT(9.565304006374818 40.87580866894933)
2018,2018-08-03,2018/TE/0394,18.4337,POINT(9.522144402130259 40.85945527922078)
2018,2018-08-10,2018/TE/0399,1.9426,POINT(9.313254128228468 40.90332447847793)
2018,2018-08-16,2018/TE/0402,0.1926,POINT(8.862429836683857 40.95130927828155)
2018,2018-08-17,2018/TE/0404,0.7953,POINT(9.183203085883136 41.24407969125603)
